URL,Status Code,Result
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-procentu-skladanego,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-odsetek,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-płatności,404,Broken
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-kredytu-samochodowego,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-amortyzacji,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-splaty-kredytu-hipotecznego,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-walutowy,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-inwestycyjny,200,OK
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-emerytalny,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-bmi,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-przyrostu-wagi-w-ciazy,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-spalonych-kalorii,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-terminu-porodu,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-tempa,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-1rm,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-tluszczu-ciala-army,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-strefy-tetna,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-bialka,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-zdrowej-wagi,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-spozycia-tluszczu,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-weglowodanow,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-owulacji,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-beztluszczowej-masy-ciala,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-tdee,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-poczecia,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-gfr,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-bmi-anoreksja,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-idealnej-wagi,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-nadwagi,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-typu-sylwetki,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-okresu,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-bmr,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-punktow-weight-watchers,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-powierzchni-ciala,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-kalorii,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-stezenia-alkoholu-we-krwi,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-tkanki-tluszczowej,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-makro,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-ciazy,200,OK
https://www.thesmartcalculator.com/pl/zdrowie/kalkulator-poczecia-i-ciazy,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-procentowy,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-bledu-procentowego,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-punktu-krytycznego,200,OK
https://www.thesmartcalculator.com/pl/matematyka/regula-simpsona,200,OK
https://www.thesmartcalculator.com/pl/matematyka/twierdzenie-o-wartosci-sredniej,200,OK
https://www.thesmartcalculator.com/pl/matematyka/generator-liczb-losowych,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-naukowy,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-objetosci,200,OK
https://www.thesmartcalculator.com/pl/fizyka/kalkulator-wspolczynnika-balistycznego,200,OK
https://www.thesmartcalculator.com/pl/fizyka/kalkulator-predkosci,200,OK
https://www.thesmartcalculator.com/pl/fizyka/kalkulator-predkosci-strzaly,200,OK
https://www.thesmartcalculator.com/pl/fizyka/kalkulator-odleglosci-skoku-samochodu,200,OK
https://www.thesmartcalculator.com/pl/fizyka/kalkulator-zachowanie-of-pedu-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/budowa/kalkulator-deski-sdopy-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/budowa/kalkulator-szesciennych-jardow,200,OK
https://www.thesmartcalculator.com/pl/budowa/kalkulator-galony-na-kwadradowy-sdopy-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/budowa/kalkulator-rozmiar-do-wagi-prostokatny-prostopadloscian-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/budowa/kalkulator-kwadradowy-stopy-do-szescienne-jards-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/zywnosc/kalkulator-maslo-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/zywnosc/kalkulator-ciasto-patelnia-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/zywnosc/kalkulator-gotowanie-pomiar-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/zywnosc/kalkulator-kubki-do-funty-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/zywnosc/kalkulator-suchy-do-gotowany-makaron-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-uderzen-srednia-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-zdobyty-bieg-srednia-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-obrona-procendowy-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-obrona-niezalezny-rzucanie-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-magiczny-liczba-kalkulador,200,OK
https://www.thesmartcalculator.com/pl/kalkulator-wieku,200,OK
https://www.thesmartcalculator.com/pl/matematyka/kalkulator-odcinkowy-funkcja-kalkulador-wykres-kalkulador,404,Broken
https://www.thesmartcalculator.com/pl/inne/kalkulator-przedsiebiorstwo-seo-roi-kalkulador,404,Broken
https://www.thesmartcalculator.com/pl/lekkoatletyka/kalkulator-rpe-kalkulador,404,Broken
https://www.thesmartcalculator.com/pl/finansowy/kalkulator-indiana-dziecko-wsparcie-kalkulador,404,Broken
https://www.thesmartcalculator.com/pl/kalkulator-czasu,200,OK
https://www.thesmartcalculator.com/pl/kalkulator-sredniej-ocen,200,OK
https://www.thesmartcalculator.com/pl/kalkulator-wzrostu,200,OK
https://www.thesmartcalculator.com/pl/kalkulator-podsieci-ip,200,OK
